"PERIOD","ACTUAL_VALUE","INDICATOR_CODE","INDICATOR_NAME",
2009-09-30 00:00:00,4476.094049,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2009-12-31 00:00:00,4428.642997,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2010-03-31 00:00:00,4612.417098,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2010-06-30 00:00:00,4621.888844,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2010-09-30 00:00:00,4654.769504,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2010-12-31 00:00:00,4367.846482,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2011-03-31 00:00:00,4597.03727,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2011-06-30 00:00:00,4781.652481,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2011-09-30 00:00:00,4699.231088,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2011-12-31 00:00:00,4467.325124,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2012-03-31 00:00:00,4768.760504,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2012-06-30 00:00:00,4720.751585,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2012-09-30 00:00:00,4901.259433,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2012-12-31 00:00:00,4709.493579,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2013-03-31 00:00:00,4861.952455,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2013-06-30 00:00:00,4971.845701,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2013-09-30 00:00:00,4880.277659,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2013-12-31 00:00:00,4830.108267,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2014-03-31 00:00:00,5066.966186,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2014-06-30 00:00:00,5153.915627,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2014-09-30 00:00:00,5150.991827,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2014-12-31 00:00:00,4908.66613,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2015-03-31 00:00:00,5534.699735,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2015-06-30 00:00:00,5230.139178,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2015-09-30 00:00:00,5418.00481,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2015-12-31 00:00:00,5192.865948,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2016-03-31 00:00:00,5723.262626,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2016-06-30 00:00:00,5633.561473,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2016-09-30 00:00:00,5872.877842,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2016-12-31 00:00:00,5780.795865,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2017-03-31 00:00:00,6214.112061,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2017-06-30 00:00:00,6176.874038,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2017-09-30 00:00:00,6210.326398,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2017-12-31 00:00:00,5880.044356,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2018-03-31 00:00:00,5980.400686,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2018-06-30 00:00:00,6082.502009,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2018-09-30 00:00:00,6209.385759,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2018-12-31 00:00:00,6139.265039,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2019-03-31 00:00:00,6200.785289,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2019-06-30 00:00:00,6655.304864,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2019-09-30 00:00:00,6733.70775,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2019-12-31 00:00:00,6726.0,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2020-03-31 00:00:00,7070.0,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2020-06-30 00:00:00,4295.0,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2020-09-30 00:00:00,6533.0,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2020-12-31 00:00:00,7233.0,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2021-03-31 00:00:00,7242.0,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2021-06-30 00:00:00,7826.0,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2021-09-30 00:00:00,7643.0,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2021-12-31 00:00:00,7921.0,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2022-03-31 00:00:00,7862.0,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2022-06-30 00:00:00,7994.0,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2022-09-30 00:00:00,7725.0,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2022-12-31 00:00:00,7753.0,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2023-03-31 00:00:00,7933.0,"SAFZAXX01Qa006","Labor Force Survey Trends - Unemployed",
2008-03-31 00:00:00,12735.69262,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2008-06-30 00:00:00,12838.8,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2008-09-30 00:00:00,12990.72296,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2008-12-31 00:00:00,13170.1513,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2009-03-31 00:00:00,13153.43676,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2009-06-30 00:00:00,13586.8528,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2009-09-30 00:00:00,14129.36002,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2009-12-31 00:00:00,14182.02669,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2010-03-31 00:00:00,14322.68356,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2010-06-30 00:00:00,14451.20314,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2010-09-30 00:00:00,14730.79845,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2010-12-31 00:00:00,14917.96823,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2011-03-31 00:00:00,14834.20079,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2011-06-30 00:00:00,14783.11291,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2011-09-30 00:00:00,14822.35909,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2011-12-31 00:00:00,14988.33902,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2012-03-31 00:00:00,14891.78287,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2012-06-30 00:00:00,15047.46539,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2012-09-30 00:00:00,14789.85184,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2012-12-31 00:00:00,15171.70302,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2013-03-31 00:00:00,15137.56758,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2013-06-30 00:00:00,15048.52246,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2013-09-30 00:00:00,14952.25544,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2013-12-31 00:00:00,15014.82598,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2014-03-31 00:00:00,15054.85499,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2014-06-30 00:00:00,15083.64445,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2014-09-30 00:00:00,15221.07806,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2014-12-31 00:00:00,15415.20753,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2015-03-31 00:00:00,14804.53386,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2015-06-30 00:00:00,15067.64535,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2015-09-30 00:00:00,14867.16925,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2015-12-31 00:00:00,15061.05229,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2016-03-31 00:00:00,15032.98883,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2016-06-30 00:00:00,15411.8185,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2016-09-30 00:00:00,15043.55777,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2016-12-31 00:00:00,15055.34173,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2017-03-31 00:00:00,14634.29014,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2017-06-30 00:00:00,14940.74934,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2017-09-30 00:00:00,14971.37008,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2017-12-31 00:00:00,15474.34572,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2018-03-31 00:00:00,15320.35327,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2018-06-30 00:00:00,15461.63847,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2018-09-30 00:00:00,15395.36177,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2018-12-31 00:00:00,15465.55773,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2019-03-31 00:00:00,15790.68777,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2019-06-30 00:00:00,15464.96432,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2019-09-30 00:00:00,15473.53719,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2019-12-31 00:00:00,15581.0,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2020-03-31 00:00:00,15422.0,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2020-06-30 00:00:00,20578.0,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2020-09-30 00:00:00,17944.0,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2020-12-31 00:00:00,17054.0,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2021-03-31 00:00:00,17218.0,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2021-06-30 00:00:00,16832.0,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2021-09-30 00:00:00,17820.0,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2021-12-31 00:00:00,17423.0,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2022-03-31 00:00:00,17257.0,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2022-06-30 00:00:00,16621.0,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2022-09-30 00:00:00,16831.0,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2022-12-31 00:00:00,16774.0,"SAFZAXX01Qa007","Labor Force Survey Trends - Not Economically Active",
2008-03-31 00:00:00,23.2,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2008-06-30 00:00:00,22.6,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2008-09-30 00:00:00,22.8,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2008-12-31 00:00:00,21.5,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2009-03-31 00:00:00,23.0,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2009-06-30 00:00:00,23.2,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2009-09-30 00:00:00,24.5,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2009-12-31 00:00:00,24.1,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2010-03-31 00:00:00,25.1,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2010-06-30 00:00:00,25.1,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2010-09-30 00:00:00,25.4,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2010-12-31 00:00:00,23.9,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2011-03-31 00:00:00,24.8,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2011-06-30 00:00:00,25.6,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2011-09-30 00:00:00,25.0,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2011-12-31 00:00:00,23.8,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2012-03-31 00:00:00,25.0,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2012-06-30 00:00:00,24.8,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2012-09-30 00:00:00,25.2,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2012-12-31 00:00:00,24.5,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2013-03-31 00:00:00,25.0,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2013-06-30 00:00:00,25.3,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2013-09-30 00:00:00,24.5,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2013-12-31 00:00:00,24.1,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2014-03-31 00:00:00,25.2,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2014-06-30 00:00:00,25.5,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2014-09-30 00:00:00,25.4,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2014-12-31 00:00:00,24.3,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2015-03-31 00:00:00,26.4,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2015-06-30 00:00:00,25.0,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2015-09-30 00:00:00,25.5,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2015-12-31 00:00:00,24.5,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2016-03-31 00:00:00,26.7,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2016-06-30 00:00:00,26.6,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2016-09-30 00:00:00,27.1,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2016-12-31 00:00:00,26.5,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2017-03-31 00:00:00,27.7,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2017-06-30 00:00:00,27.7,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2017-09-30 00:00:00,27.7,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2017-12-31 00:00:00,26.7,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2018-03-31 00:00:00,26.7,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2018-06-30 00:00:00,27.2,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2018-09-30 00:00:00,27.5,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2018-12-31 00:00:00,27.1,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2019-03-31 00:00:00,27.6,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2019-06-30 00:00:00,29.0,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2019-09-30 00:00:00,29.1,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2019-12-31 00:00:00,291.0,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2020-03-31 00:00:00,301.0,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2020-06-30 00:00:00,233.0,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2020-09-30 00:00:00,308.0,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2020-12-31 00:00:00,325.0,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2021-03-31 00:00:00,326.0,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2021-06-30 00:00:00,344.0,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2021-09-30 00:00:00,349.0,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2021-12-31 00:00:00,353.0,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2022-03-31 00:00:00,345.0,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2022-06-30 00:00:00,339.0,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2022-09-30 00:00:00,329.0,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2022-12-31 00:00:00,327.0,"SAFZAXX01Qa008","Labor Force Survey Trends - Unemployment Rate",
2008-03-31 00:00:00,9933.81342281614,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2008-06-30 00:00:00,10064.9616992517,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2008-09-30 00:00:00,10112.7020233857,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2008-12-31 00:00:00,10221.2294603268,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2009-03-31 00:00:00,10160.9388564211,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2009-06-30 00:00:00,10076.2352588892,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2009-09-30 00:00:00,9786.22221404409,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2009-12-31 00:00:00,9844.37668707867,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2010-03-31 00:00:00,9695.2355149844,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2010-06-30 00:00:00,9609.95816186925,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2010-09-30 00:00:00,9481.17644144197,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2010-12-31 00:00:00,9719.86679916892,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2011-03-31 00:00:00,9785.45143091295,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2011-06-30 00:00:00,9773.04881349168,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2011-09-30 00:00:00,10000.7652598199,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2011-12-31 00:00:00,10210.2761405078,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2012-03-31 00:00:00,10120.8259289522,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2012-06-30 00:00:00,10191.5746789573,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2012-09-30 00:00:00,10310.5729466851,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2012-12-31 00:00:00,10265.9004047451,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2013-03-31 00:00:00,10241.5283533515,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2013-06-30 00:00:00,10373.9927490805,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2013-09-30 00:00:00,10709.1105974087,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2013-12-31 00:00:00,10773.0291935958,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2014-03-31 00:00:00,10779.5960433188,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2014-06-30 00:00:00,10755.1650215056,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2014-09-30 00:00:00,10843.095199466,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2014-12-31 00:00:00,10910.9871825499,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2015-03-31 00:00:00,10796.4110914654,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2015-06-30 00:00:00,10835.2058640251,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2015-09-30 00:00:00,10929.9404872744,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2015-12-31 00:00:00,11180.1623366181,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2016-03-31 00:00:00,10983.2202344669,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2016-06-30 00:00:00,10917.2554994255,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2016-09-30 00:00:00,11028.8542337856,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2016-12-31 00:00:00,11155.7109436748,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2017-03-31 00:00:00,11336.9674787552,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2017-06-30 00:00:00,11192.6201266588,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2017-09-30 00:00:00,11379.1988546427,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2017-12-31 00:00:00,11243.7567263333,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2018-03-31 00:00:00,11354.9500438712,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2018-06-30 00:00:00,11319.6155713047,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2018-09-30 00:00:00,11254.6577815472,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2018-12-31 00:00:00,11346.1816349079,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2019-03-31 00:00:00,11220.3337953817,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2019-06-30 00:00:00,11171.5528313379,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2019-09-30 00:00:00,11214.1265973018,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2019-12-31 00:00:00,11331.0,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2020-03-31 00:00:00,11282.0,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2020-06-30 00:00:00,10064.0,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2020-09-30 00:00:00,10306.0,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2020-12-31 00:00:00,10495.0,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2021-03-31 00:00:00,10574.0,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
2021-06-30 00:00:00,10200.0,"SAFZAXX01Qa009","South African Employment by Sectors - Formal sector (Non-agricultural)",
